Channel;Device;GateID;N ID;Address;Description;Multiply factor 1;Gate Type 1;GateID1;N ID 1;Operation;Multiply factor 2;Gate Type 2;GateID2;N ID 2;Measured val. 1;Engineering val. 1;Measured val. 2;Engineering val. 2;Decimal digits;Record on historical file;Enable writing to device;Access groups;Apply decimal factor;From gate;Decimal Digits Gate Type;Decimal Digits Gate ID;Decimal Digits N Id
0;0;CMPGate;1041;;Name_Alarmes LJ/OBJECTIF;100;CMP;CMPGate;41;/;1;NUM;ONUMGate;41;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1042;;Name_Alarmes LW/OBJECTIF;100;CMP;CMPGate;42;/;1;NUM;ONUMGate;42;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1043;;Name_Alarmes LM/OBJECTIF;100;CMP;CMPGate;43;/;1;NUM;ONUMGate;43;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1044;;Name_Alarmes LA/OBJECTIF;100;CMP;CMPGate;44;/;1;NUM;ONUMGate;44;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1045;;Name_KWh/T LJ/OBJECTIF;100;CMP;CMPGate;45;/;1;NUM;ONUMGate;45;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1046;;Name_KWh/T LW/OBJECTIF;100;CMP;CMPGate;46;/;1;NUM;ONUMGate;46;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1047;;Name_KWh/T LM/OBJECTIF;100;CMP;CMPGate;47;/;1;NUM;ONUMGate;47;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1048;;Name_KWh/T LA/OBJECTIF;100;CMP;CMPGate;48;/;1;NUM;ONUMGate;48;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;1049;;Name_INC Live/OBJECTIF;100;CMP;CMPGate;49;/;1;NUM;ONUMGate;49;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2000;;Name_KWh J/PARENT;100;CMP;CMPGate;0;/;1;CMP;PCMPGate;0;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2001;;Name_KWh W/PARENT;100;CMP;CMPGate;1;/;1;CMP;PCMPGate;1;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2002;;Name_KWh M/PARENT;100;CMP;CMPGate;2;/;1;CMP;PCMPGate;2;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2003;;Name_KWh A/PARENT;100;CMP;CMPGate;3;/;1;CMP;PCMPGate;3;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2004;;Name_VARh J/PARENT;100;CMP;CMPGate;4;/;1;CMP;PCMPGate;4;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2005;;Name_VARh W/PARENT;100;CMP;CMPGate;5;/;1;CMP;PCMPGate;5;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2006;;Name_VARh M/PARENT;100;CMP;CMPGate;6;/;1;CMP;PCMPGate;6;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2007;;Name_VARh A/PARENT;100;CMP;CMPGate;7;/;1;CMP;PCMPGate;7;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2008;;Name_KWh/T J/PARENT;100;CMP;CMPGate;8;/;1;CMP;PCMPGate;8;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2009;;Name_KWh/T W/PARENT;100;CMP;CMPGate;9;/;1;CMP;PCMPGate;9;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2010;;Name_KWh/T M/PARENT;100;CMP;CMPGate;10;/;1;CMP;PCMPGate;10;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2011;;Name_KWh/T A/PARENT;100;CMP;CMPGate;11;/;1;CMP;PCMPGate;11;0;0;1;1;1;T;F;0;F;F;;;
